Komentar,Label,Label_Validator
manusia terbodoh yg pernah ada 🥴,3,3.0
pen gua tinju anying,3,3.0
lu orang asik sat asik sendiri,3,3.0
sat mereka tu ngetawain lo bukan ketawa bareng lo bego,3,3.0
pengambilan gambar dan audio nya sudah bagus … tinggal pengambilan nyawa aja,3,3.0
dia hiv ga yaa,3,3.0
lah apa yg mau di salutin profesional itu kan emng hal seharusnya terjadi semua tamu yang di undang ya emng pasti tetep pro lah nama nya juga kerjaan gmna sih lagian org tolol ngapain d julid in mending di ketawa in,3,3.0
@@fajrinoaudymalan8947kalem ngab smua org boleh ngsih apresiasi dgn cara yg brbda wkwk asli andai w jdi crewnya belum tntu tahan ama org ginian,3,3.0
@@ahmadzulfikarlingga lah gblg apa yg mau di apresiasi in tolol profesional itu emng udh termasuk kerjaan dia tolol jadi ga yg perlu kasih nilai bodoh kerja kalo ga pro ya ancur lah kerjaan semua org juga mah tolol,3,3.0
mundur bang tolol nya kelewatan 👍,3,3.0
gua nnton penasaran ama spesies kesayangan dajjal ini,3,3.0
ketemu gua gua gebukin gua potong kuping nya,3,3.0
belom di azab sama allah ni bocah,3,3.0
bocil mabok lem nih halunya ketinggian 🤣🤣🤣,3,3.0
cuma dia yg bangga menjadi org tolol suka nih yg tolol nya natural gini,3,3.0
tolol nya di atas orang maen slot,3,3.0
anying naon si😭,3,3.0
ini org idiot d jdiin bahan konten wkwk😂,3,3.0
lu sampah si kalo di bali,3,3.0
so iye bangsat,3,3.0
keliatan banget tololnya,3,3.0
lahir lagi sampah publik,3,3.0
dia nyadar ga si anjeng dia jg cabe2an ngantuk versi cwo circle citayem😭👊🏻dr atas ampe bwh gada yg menggaraihkan ngeliatnya pliss😭😭😭😭,3,3.0
​@@bimantara r9998hahahahanjing 😂,3,3.0
up hahaha geli banget liatnya sumpah tolol bgt gak nyadar diri😂,3,3.0
@@nununurislam5278 itu bukan tatto bang tapi daki,3,3.0
satu kata buat lo sat koontool,3,3.0
bisa enggak ini bocah di tonjok sekali,1,3.0
seru bgt nontonin botol bocah tolol,3,3.0
stop invite org tolol kaya gini ni merusak generasi anjg,3,3.0
sick bgt ni orang,3,3.0
bg klo ad fuso nabrak lu itu gue,3,3.0
anj di pin,3,3.0
ssuleee kok bisa dpet yg bbeginian 😅 pantesan bentrok sama karakter anaknya putdel kasihan sekalii nasib tak seberuntung aurell,3,3.0
mending mantan preman daripada mantan ustadz,4,3.0
waaaaw bahasa a mengerikan,4,3.0
ku kira dulu si nathalie yg rusak sipatnya karena menikah dengan sule yg menurut ku agak terlalu tua dan sule itu jelek 🤣🤣🙏🙏tapi ternyata sule tidak bijak,3,3.0
ngejudge dri masa lalu org wkwk agak tolol,3,3.0
sule mau mau nya sama barang rongsok,3,3.0
nathalie sbelum jd munafik,3,3.0
menit ke 16 42 ada orang anjrot,3,3.0
mukanya mirip bgt tetannga w biasa aja si familiar kasian anak2 sule liat ini,3,3.0
mungkin sule ngeliat video ini kali ya jadinya doi selingkuh wkwk,3,3.0
parah bangett masalalu nataly y,3,3.0
kasian bg hapus ka nathalie udh tobat sekarang kasian kalo keluarga nya liat,3,3.0
dia emg cwe parah sih skrg berhijab karena pansos aja karena pen punya masa depan bagus sama sule dia pake hijab gk bener dari hati,3,3.0
berarti prnh main ama boy wiliam y,3,3.0
konten bodoh dan tiada faedah bintang tamunya hanya membuka aib diri sendiri,3,3.0
admin vlog yg terhormat hapuslah konten video ini kasihan fitnah ntk teh nathalie yg sudah bukan di dunia seperti ini,3,3.0
natalie dlu orngnya bar2 lucunya lucu vulgar tp pas di ovj jdi beda bnget mlah jarang ngmong ku lihat sisa2 nakalnya udh gk ada sdikitpun smoga istiqomah di jlan allah amin,3,3.0
lama2 di ajak mabok si sule wkwkwk,1,3.0
ini istrinya sule to baru tau begini tabiatnya parah ya,3,3.0
ihhh jijik gw ya allah kog kang sule ama ini,3,3.0
yg ptg kn skrg ga gni gblk,3,3.0
free sexs hal yg wajar sih biasa aja,5,5.0
jangan sok keras,3,3.0
anj di pin,3,3.0
cuma modus natalie jablay,3,3.0
otak kau dimana wwkkwkwkwkkwkw,3,3.0
rusak rahimnya dia tu😂😂😂,3,3.0
bnyk yg coment so suci dan munafik yah kocak sekali,3,3.0
ternyata serem ya kelakun nya nathali dllu sekarang smoga berubah drastis peluk agama islam amiinn,4,3.0
so suci lo boy,3,3.0
cukup tutup rambut dan perbanyak benang di pakaian maka anda akan baik di indon,4,4.0
njir ngeri gw banyak yg negatif komenanya dia belum meluk agama islam dulu so wajarlah apalagi turunan indo jerman liat sekarang nya dong jangan liat masalalu,4,4.0
mending mantan bajingan dr pd mantan ustaz tetep semangat sunah,3,3.0
sumpah bicarax kotorx gila,3,3.0
brpa anjing tuh dia bawa dasar anjing,3,3.0
sebenernya lu siapa sih🤣🤣,3,3.0
bandelnya jelek tapi norak😆,3,3.0
gw bingung knpa si cwe² di indo yg cantik seksi agama ny kristen😁,4,4.0
@@hhh ex6ib norok,3,3.0
nyari nafkah cuma ke cowo guang anj ng wkwkwk,3,3.0
lo nya aja budeg,3,3.0
gmnnn emg bray gua liatnyaa dia norak akwk,3,3.0
ah jamet,3,3.0
pasti bau trasi,3,3.0
ngaceng sih gua asli,5,5.0
muke lu norak,3,3.0
@hisyamfauzan6212 wkwkwk tukang jatoh,3,3.0
mimin nya auto nyesel nih rame doang ga di gang bang,5,5.0
kalo nanya suaranya kencengin anjing,3,3.0
saya nurul dari gugus ghoib taratak crot taratak crot taratak ngen ngentod,5,5.0
gapernah sekolah nih anak wekwekwek,3,3.0
oh ini cewe yang di selingkuhin ericko lim,3,3.0
bukan itu ajg✌️😭,3,3.0
mukanya kaya aneh,3,3.0
jika jokes kalian tidak lucu jangan lupa tambahkan ckhuaksss dan waww waww wawww alias sampah anjing,3,3.0
norak deadwood g bakal komen sesampah ini,3,3.0
caur ratu amer😆,3,3.0
sebenernya bukan penampilan yg ngerusak semuanya tapi emg otak lo pada yg rusak karna gak bakal ada asap klo gak ada api,3,3.0
kalo ada yg bilang panutan tai wkwkwk,3,3.0
ajg keren bat jakarta keras ngentot wkakwkakka,5,3.0
soyoloyo watsap ma pren sobat skons gua fck lah ngenskuy anjasss,3,3.0
mata anda k o t o r,3,3.0
telat dikit doang jingann v,3,3.0
asuuu cok,3,3.0
kami makin semangat menghujat gundikmu😂😂😂😂,3,3.0
lebih rendah selingkuh dimata gue rendah bgt jir,3,3.0
jahat bgt sumpah mantan suami begini selamanya hidupnya ga tenang bahagia di bayang2in masa lalu anaknya semua jadi korban mental,3,3.0
maia itu aura pembawa rezeky nya kuat banget buktinya wkt wulan ardina mulan nyanyi lagu2 ciptaan dedy dores ga melejit 👎 udah pindah2 dapur rekaman ga melejit jg 👎 begitu direkrut maia dilatih vokalnya biar berkarakter nyanyi lagu2 ciptaan maia pertama muncul lsg melejit kebanjiran rejeki krn aura pembawa rezeki maia gitu jg dewa 19 wkt dhani maia blm cerai ternyata maia banyak terlibat dlm lagu2 yg dinyanyikan dewa 19 krn maia trnyata ikut andil menciptakan dr sisi musik dan lirik tp dipublik tertulis ciptaan dhani maia jg manajer dewa 19 makanya aura pembawa rezeki maia itu bikin dewa 19 kebanjiran rejeki begitu dhani maia cerai perlahan lahan dewa 19 redup gtu juga mulan biarpun menyanyikan lagu2 cipt dhani yg temanya urusan ranjang s3x tp hnya dpt kesan di manusia2 recehan yg isi otaknya penuh syahwat,5,5.0
malu2in angita dpt rapi gini,3,3.0
tidak akan sukses orang yg menjatuhkan orang lain apalagi itu ibu dari anak anaknya,3,3.0
botak pea mampus lu kena karma dah mulai,3,3.0
move on dr maia emang susah palagi wajah maia itu 100 asli ga oplas ga spt gundik oplas palsu sblm oplas hidung lebar pipi tembam,3,3.0
pak de pak de😂 kdrt itu gak melulu fisik mental juga kdrt hadeuhhh,3,3.0
botak n gundiknya makin tantrum 99 9 komentar bela maia 😂,3,3.0
gue kira ga akan lanjut part 2 sian bgt bunmay dpt modelan mantan beginih,3,3.0
dengan video ini seindonesia makin muak dgn si gundik,3,3.0
orang macam gini bisa2nya jdi anghota dpr🤦🏻‍♀️sok2an bales komentar orang2 ngmongin iq pdahal situ iq nya jga kliatan😅,3,3.0
anggota dpr ri kayak bocah,3,3.0
dhani mulutnya kayak perempuan,3,3.0
lu keganggu komen netizen kan dhan makanya tantrum k mantan istri elu coba intropeksi diri lah kata2 pedas netizen adl bentuk sanksi sosial ke elu dan si muljem lu bikin video gini dipikir akan narik simpati netizen,3,3.0
safea anak hasil selingkuh dani dan mulan yang di tutupi cadar syar i hitam dan dulu sempat tidak di akui,3,3.0
safea anak gundik,3,3.0
heran kenapa ada yang subsribe chanel sampah begini,3,3.0
😂😂😂gue heran orang songong dan sombong kyak ad gini kok bsa jdi anggota dewan 😂😂semoga jabatan lo gk langgeng kang selingkuh,3,3.0
salut buat maia dan iwan musri kalian romantis terus sehingga pak deh dan pelakor makin iri hati dan gak bisa move on 😂😂😂,3,3.0
ahmad dani dakjal,3,3.0
si botak sintingnya kambuh reeekkk gara gunduh mantu uangnya abisss cieleee mau bersanding sama bunda maia gak terlaksana hisss,3,3.0
lagian bodoh banget sih maia tuh anak nya 3 laki2 semua elu selaluuuu ganggu ibuk nya mereka ati2 tua lu sengsara bandot,3,3.0
dhani oh dhani otak di pake mikiiiiir lu sepi ya nyari sensasi lewat nama mantan,3,3.0
hahahahaha saya yakin dani ini sangat iri sama sang mantan yg sekarang hidupnya sangat kaya wkwkwkwkwk weleh weleh dani dani iri bilang booossss😂😂😂,3,3.0
pahami dulu apa yg di bahas tonton sampai habis baru komen ternyata si onoh tukang ghibah plus fitnah,3,3.0
woyy pelakorrrr,3,3.0
gilaa ya sirik😂😂 aduhh anda jauh skali dgn im,3,3.0
terserah mau ngomong apa aja lu botak ge gak percaya,3,3.0
dia yg selingkuh dia yg haus validasi,3,3.0
laki ember borot embek bandot nie😅,3,3.0
pecat aja ini jadi dpr bikin huru hara aja dulu aja ngumpet dari media kamera wartawan aja di banting sekarang haus validasi situ waras 😂😂😂😂😂😂😂😂 si botak makin stres kayae,3,3.0
saefaa liat itu kelakuan bapak mu😂,3,3.0
najis ih liat vudio2 butuh validasi kaya gini,3,3.0
kasian maia mah ogah gubris orang gila kaya lo,3,3.0
orang kalo udh problematik susah yah si walid gundik wulan,3,3.0
report aja gaes jangan kasi panggung sama jin sarimi ini,3,3.0
menjelekan maia ❎️ menjelekan diri sendiri ✅️,3,3.0
kok bisa sekelas dia bisa jdi anggota dewan apa karena banyak uang yah,3,3.0
shafeeaahmad muhammadali lihat neh 99 9 komen ngehujat dhani mulan otomatis 99 9 itu ngebela maia itu bukti klo emak kalian itu yang salah merebut kebahagiaan masa kecil al el dul ‼️,3,3.0
menyaalaa blue shappire 10 milyaarr bikin gundik bando jaduul tantruummm 😂,3,3.0
pak @presiden prabowo partai anda tak layak memungut sampah masyaralkat seperti ini jadi kader partai gerindra,3,3.0
wajah mulan sblm oplas search aja di youtube wulan ardina nah itu wajah mulan tanpa oplas dia nyanyi lagu2 dedy dores tp ga melejit wajah sblm oplas tembem hidung biasa aja lebar malah mirip tiara anaknya dr suami pertama wkt maia pertama lihat wulan mulan nyanyi di cafe di situ wulan udah oplas hidung jd mancung lancip dan pipinya jd tirus biaya oplas dr hasil dia nyanyi rekaman dan nyanyi dr cafe ke cafe makanya pertama wulan atau mulan muncul nyanyi sbg personil ratu publik tahunya wajah wulan atau mulan yg udah oplas ga asli lg,3,3.0
anggota dewan yg tdk layak untuk di contoh,3,3.0
astga mantan napi botak kere hobinya bahas mantan istri yg lagi bahagia dengan suami kayanya krna dia iri sdh jd artis tua yg sdh mau basi dan tmbah kere wahahahah,3,3.0
dani ga jelas lu botak 😂,3,3.0
wakil rakyat kok begindang ga bini ga laki same ajeee,3,3.0
al el dul liat hidup kalian tidak pernah di bela sekarng ibu kandung kalian yg di hina liat al el dul malang sekali nasib kalian si botak bela si gundik mati matian al el dul liat,3,3.0
pihak sebelah yg gak mau damai krn setiap podcast selalu nyindir2 keluarga dhani mulan 😂😂,3,3.0
99 persen komen disini menghujat semua oalah pakde kontenmu kenapa jadi gini sih 😢😮,3,3.0
kasian bgt anak2 mu paa liat dirimu sana sini cari perhatian publik bongkar2 aib tpi gk ngefek ente kgk malu tpi mereka pasti malu gk sih apa coba kata temen2nya ntar,3,3.0
apalg sih ini si brokotok,3,3.0
emang ga cape ngejelekin diri sendiri anaknya makin malu lah punya bapak nyinyir,3,3.0
yang fitnah maia harusnya netizen belain dhani sudah bertahun2 dhani diam,2,3.0
kdrt itu bukan hanya fisik tapi mulutmu congormu bacotmu yg pedas ke istrimu itu jg kdrt lisan paham gak sih,3,3.0
bego pdhl yg di bahas maya soal memar2 dan lecet2 bukan soal psikis,3,3.0
jijik bgt siii woyyy,3,3.0
dhani diem gak lu 🫵🫵🫵🫵 sukses lu bikin al el dul malu dan sakit hati,3,3.0
bro kira dengan upload ginian org org jadi berada dipihak beliau padahal yg ada lu tambah di hujat botakkk,3,3.0
wkwkwk gitu amat dan mending lu diem deh gausah bela diri netizen tidak sebodoh itu,3,3.0
mas dani lagi sakit jiwa yaaa 😂😂😂,3,3.0
bilang bunda maya yg gak move on tpi dia sendiri yg up2 vidio lama sebenernya siapa yg gak move on semakin bersuara yg niatnya membela atau membersihkan nama itu semua tidak akan prnah jdi kenyataan,3,3.0
bacot lo yg ga bisa diem dan kemrungsung si maya dri dlu kerjaannya jelek jelekin adp mulan melulu udh menikah pun masi ghibahin mantan huuu,3,3.0
hilang respect jd nya sm org ky gini,3,3.0
si botak belom move on nih smaa bun😊da maya😊,3,3.0
move on botak,3,3.0
ga pantes jadi anggota dewan,3,3.0
baru kali ini ada rumah tangga udh cerai berpuluh2 tahun tapi masih belum muv on masih dendam membara sementara sang mantan menikmati hidupnya dgn travelling bisnis woman nah sang mantan suami sibuk bikin video ber part2 buat menjatuhkan imej sang mantan miris banget sama hidup loe dan hanya dipenuhi otaknya dgn kebencian dan dendam justru video2 ini menunjukkan kualitas diri loe sebenarnya gk pantes jd anggota dpr lo dan apalagi jd politikus,3,3.0
makin blunder kami gak percaya krn wktu safea lahir aja anda bohong gak mengakui ada ank yg lahir 😂😂,3,3.0
gak bnget ni org 🤮,3,3.0
hahahahah knp nih orang panas bgt keknya kasian al el dul punya bapak kek gini,3,3.0
sangkin sakit hatinya si maia gak datang ke ngunduh mantu sampe dibikin video buat menjatuhkan imej seorang maia estianty dendam kesumat lo ya dan bakal berjilid jilid kayaknya videonya tapi sayang masyarakat se indonesia alias netizen indonesia gak ngaruh dengan video2 begini krn dr sini aja sdh kelihatan siapa yg pecundang atau yg butuh psikiater,3,3.0
pasangan paling menyedihkan dan paling ga mw diidolakan di seluruh indonesia si dhani dan muljem pamer harmonis tp dimata masyarakat busuk,3,3.0
kayak gini gak layak jadi anggota perwakilan rakyat,3,3.0
wakil rakyat yg sibuk ngurusin diri sendiri akibat masalalu yg memalukan 😂😂,3,3.0
njs bgt lo dan,3,3.0
hahhahahahhahhahhahahahahhahahahahhahahah puas banget gue katawain dhani,3,3.0
caperrrrr lo botak,3,3.0
dia tidak melindungi siapapun tidak juga dirinya istrinya dan anak anaknya tapi makin menyakiti mereka mereka enggan merasa bersalah tapi merasa di zholimi 🤣lupa jejak digital lupa istrinya pernah menangis minta maaf lalu besoknya cerita berubah 😆 apakah dia masih mencintai mantan istri nya sehingga berusaha terus mengganggu nya apakah dia masih seorang laki laki,3,3.0
tak pikir² kasihan ya pakde cari duitnya buatbalikin modal ngunduh mantu gini amat😅😅😅 pak de upload² masalah masa lalu🤣🤣 udah kliatan yg gak bisa move on siapa sp3 di keluarkan buaut nangkis jaman itu bunda maia gak punya dana buat nyerang pak de yang harta hak maia di embat semua kdrt itu emang ada bahkan terjadi di depan anak² bunda maia juga udah visum jadi mohon maaf aq adalah salah satu nitizen yang percaya dengan kata² bunda maia dari pada percaya dengan seorang pengkhianat 😅😅😅 maaf ya pak de 🙏 yang percaya bunda maia sini kumpul guuysss❤❤❤,3,3.0
botak sakitjiwwaaa😅😂,3,3.0
ya alloh jadi norak bgt kaya gini turun respect nya,3,3.0
trbuktikan maya mmg tkg fitnah bilang dseret dbuang koper tp ga ada bukti cm omongn dia doang lgian klo mmg dseret dsruh kluar brati dani sdh sngt muak sm maya jg sdh hbs jodoh itu taqdir allah ngapain maya smpai skrg ga terima trs nyinyir ngajak guk nya pula untk trs m nyerang mcacimaki mulan seorang smentra sm dani klihatan msh cinta😅 hadehh,3,3.0
bunmai semangat ❤ peselingkuh pelakor go to the hell,3,3.0
fix jahat se indonesia makin yakin lo jahat,3,3.0
ini mah tingkah nya wong gemblung dislike report,3,3.0
sumpahh dia jadi anggota dpr gini di cek kejiwaannya gak sihh,3,3.0
wktu maia koar2 jlekn mulan smua mklumi gilirn skng d sentil dikit rameee😂,3,3.0
gak sadar apa yaa yang dia bicarakan itu ibu dari anak anaknya naudzubillah,3,3.0
mengatasnamakan safeea dan ali buat bikin konten ini padahal die yg panas tuhh liat betapa cantiknya bunda maia pas pake blue diamond dan bunda gak datang acara ngunduh mantu malah milih liburan sm dady irwan ishh kliatan bgt hasad nya wkwkk maluu ih punya bpk model bgniii,3,3.0
pecat si oon ini dari mpr dpr macam anak2 kau,3,3.0
makhluk stress sehat² bunda maia dan sekeluarga jangan dengarkan keluarga walid dan gundik ini biar kan mereka berkoar² nasib jadi npd,3,3.0
di situ yg selingkuh dan pux anak dari selingkuhan ehh orang lain yg disalahkan 😂😂😂😂😂😂,3,3.0
betuull bisa kok dibayar biar laporan di sp3 kan,2,3.0
org yg angkuh,3,3.0
halo @gerindra dan pak @prabowo tolong pecat kader dpr kayak gini kami sebagai rakyat indonesia tidak ikhlas apabila uang pajak yang kami bayar digunakan untuk menggaji wakil rakyat dengan kualitas sampah seperti ini,3,3.0
otak udang,3,3.0
istri aja di hianati apalagi rakyat heran deh siapa yg milih jadi wakil rakyat sikapnya aja kaya gini,3,3.0
serius anggota dewan begini attitudenya sama sekali gak mencontohkan ke masyarakat sebagai anggota dewan sumpah nyesel kemarin milih dia,3,3.0
saya dukung mba maya estianti pokoknya no dukung mulan jamelun sang ratu pelakor😂😂😂😂😅😅😅,3,3.0
demi ingin trending isi kontennya menjelekan mantan istri 😢,3,3.0
bodoh bgt bikin video kaya gini malah nyusahin aleldul dikejar² terus sama wartawan sampe alyssa tissa syifa jg kena demi belain 3 org tp bikin susah banyak org klo mau klarifikasi jgn pake cara kampungan kaya gini dong pakde pake cara yg elegant dong pakde udh jd anggota dewan tp etikanya ga di rubah masih sembrono gak malu sama keluarga mantu nya apa atau urat malunya udh putus beruntung deh maia lepas dari kepala kluarga yg tukang bikin onar kaya gini daddy irwan mussry emang the best ❤ berkelas gentleman gak ada lawan 👏🏻,3,3.0
duta royalti dan duta ghibah fitnah 😂,3,3.0
cowok egois didunia ini mah sumpah mamusia laknat 😅😅😅,3,3.0
ayolah pakde jangan mengungkit hal hal masa lalu dg menjelekan maia demi menjaga nama baik istri baru dan anak baru move on dong pakde gausah dibahas lagi sekarang udah tahun 2025 toh pakde melakukan share vidio seperti itu buat bunda maia sama aja dosaa,3,3.0
hadehh pak jadi cowo ko lambe nya murahan bgt stress karna gak bisa kek daddy irwan yaa hahaha,3,3.0
@ahmad dhani kamu itu jelas kdrt ditambah kdrt psikis ke bunda maia sudah jelas itu cuma hebat bunda maia tidak dipermasalahkan lagi,3,3.0
kamu sedang memanen hasil yang kamu tanam belasan tahun lalu ini bukan salah maia tapi ini pure kesalahanmu demi allah aku bukan buzzer aku fans mu dan sangat menyukai karya mu pakde tapi untuk masalah ini aku benar benar kecewa dan merasa prihatin melihat seorang bapak yg menjelekkan ibu dari anak anaknya dengan cara yang paling hina pakde ingatkah kamu masih memiliki 3 orang putra yg begitu tampan dan baik ketiga putramu selalu diajarkan oleh maia untuk menyayangi safeea dan ali loh pakde 😢,3,3.0
prettttttt itu baim bilang paula punya punya hiv kertas hakim kertas dokter di 62 bisa di belii emakk m anak sama aja netizen dah benar hujat anknya wong ortu gak tobat tobat 🤣,2,2.0
sumpahh di atas al quran berani gak zina pertama 2005 after sah nikah siri 😜😜😡😡,3,3.0
